2026-08-19 17:34:00,000 [INFO] Bat dau thu thap du lieu moi 30s cho target(s): google. Ghi vao 'network_quality_data1.csv'. Nhan Ctrl+C de dung.
2026-08-19 17:34:00,000 [INFO] Da ghi: {'timestamp': '2026-08-19T17:34:00+07:00', 'target_id': 'google', 'rtt_ms': 42.75, 'rtt_min_ms': 42.0, 'rtt_max_ms': 43.0, 'jitter_ms': 0.667, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.111, 'tcp_connect_ms': 62.885, 'tls_handshake_ms': 103.483, 'ttfb_ms': 176.325, 'http_latency_ms': 512.97, 'http_status_code': 200}
2026-09-02 22:54:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:54:00+07:00', 'target_id': 'google', 'rtt_ms': 49.34, 'rtt_min_ms': 48.537, 'rtt_max_ms': 50.581, 'jitter_ms': 1.069, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.656, 'tcp_connect_ms': 71.394, 'tls_handshake_ms': 107.402, 'ttfb_ms': 177.918, 'http_latency_ms': 505.692, 'http_status_code': 200}
2026-09-02 22:54:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:54:30+07:00', 'target_id': 'google', 'rtt_ms': 50.849, 'rtt_min_ms': 49.285, 'rtt_max_ms': 52.475, 'jitter_ms': 1.264, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 47.309, 'tcp_connect_ms': 77.915, 'tls_handshake_ms': 111.278, 'ttfb_ms': 170.399, 'http_latency_ms': 505.778, 'http_status_code': 200}
2026-09-02 22:55:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:55:00+07:00', 'target_id': 'google', 'rtt_ms': 50.205, 'rtt_min_ms': 49.801, 'rtt_max_ms': 50.9, 'jitter_ms': 0.815, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.697, 'tcp_connect_ms': 65.073, 'tls_handshake_ms': 92.83, 'ttfb_ms': 183.077, 'http_latency_ms': 490.945, 'http_status_code': 200}
2026-09-02 22:55:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:55:30+07:00', 'target_id': 'google', 'rtt_ms': 49.62, 'rtt_min_ms': 48.366, 'rtt_max_ms': 50.669, 'jitter_ms': 1.453, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 37.13, 'tcp_connect_ms': 62.061, 'tls_handshake_ms': 104.688, 'ttfb_ms': 181.694, 'http_latency_ms': 505.996, 'http_status_code': 200}
2026-09-02 22:56:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:56:00+07:00', 'target_id': 'google', 'rtt_ms': 50.298, 'rtt_min_ms': 49.628, 'rtt_max_ms': 51.115, 'jitter_ms': 0.674, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.059, 'tcp_connect_ms': 60.191, 'tls_handshake_ms': 89.552, 'ttfb_ms': 160.181, 'http_latency_ms': 469.202, 'http_status_code': 200}
2026-09-02 22:56:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:56:30+07:00', 'target_id': 'google', 'rtt_ms': 49.505, 'rtt_min_ms': 48.489, 'rtt_max_ms': 50.214, 'jitter_ms': 1.034, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.48, 'tcp_connect_ms': 55.392, 'tls_handshake_ms': 96.577, 'ttfb_ms': 161.31, 'http_latency_ms': 466.476, 'http_status_code': 200}
2026-09-02 22:57:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:57:00+07:00', 'target_id': 'google', 'rtt_ms': 49.769, 'rtt_min_ms': 47.852, 'rtt_max_ms': 52.022, 'jitter_ms': 1.93, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 54.944, 'tcp_connect_ms': 57.443, 'tls_handshake_ms': 98.803, 'ttfb_ms': 173.896, 'http_latency_ms': 463.934, 'http_status_code': 200}
2026-09-02 22:57:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:57:30+07:00', 'target_id': 'google', 'rtt_ms': 50.544, 'rtt_min_ms': 49.728, 'rtt_max_ms': 51.489, 'jitter_ms': 0.699, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 51.434, 'tcp_connect_ms': 66.116, 'tls_handshake_ms': 101.505, 'ttfb_ms': 207.473, 'http_latency_ms': 533.261, 'http_status_code': 200}
2026-09-02 22:58:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:58:00+07:00', 'target_id': 'google', 'rtt_ms': 48.669, 'rtt_min_ms': 47.983, 'rtt_max_ms': 49.018, 'jitter_ms': 0.396, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 49.183, 'tcp_connect_ms': 62.941, 'tls_handshake_ms': 102.783, 'ttfb_ms': 197.301, 'http_latency_ms': 518.141, 'http_status_code': 200}
2026-09-02 22:58:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:58:30+07:00', 'target_id': 'google', 'rtt_ms': 49.837, 'rtt_min_ms': 49.284, 'rtt_max_ms': 50.763, 'jitter_ms': 0.654, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 41.754, 'tcp_connect_ms': 66.486, 'tls_handshake_ms': 95.966, 'ttfb_ms': 192.074, 'http_latency_ms': 501.762, 'http_status_code': 200}
2026-09-02 22:59:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:59:00+07:00', 'target_id': 'google', 'rtt_ms': 50.947, 'rtt_min_ms': 50.368, 'rtt_max_ms': 51.864, 'jitter_ms': 0.832, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.433, 'tcp_connect_ms': 64.309, 'tls_handshake_ms': 106.856, 'ttfb_ms': 174.068, 'http_latency_ms': 504.623, 'http_status_code': 200}
2026-09-02 22:59:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T22:59:30+07:00', 'target_id': 'google', 'rtt_ms': 50.105, 'rtt_min_ms': 48.793, 'rtt_max_ms': 51.36, 'jitter_ms': 1.401, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 49.436, 'tcp_connect_ms': 58.41, 'tls_handshake_ms': 97.358, 'ttfb_ms': 147.902, 'http_latency_ms': 481.524, 'http_status_code': 200}
2026-09-02 23:00:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:00:00+07:00', 'target_id': 'google', 'rtt_ms': 49.063, 'rtt_min_ms': 47.805, 'rtt_max_ms': 50.127, 'jitter_ms': 1.295, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 52.783, 'tcp_connect_ms': 69.727, 'tls_handshake_ms': 97.917, 'ttfb_ms': 170.861, 'http_latency_ms': 476.958, 'http_status_code': 200}
2026-09-02 23:00:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:00:30+07:00', 'target_id': 'google', 'rtt_ms': 50.132, 'rtt_min_ms': 49.205, 'rtt_max_ms': 51.341, 'jitter_ms': 1.136, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 52.952, 'tcp_connect_ms': 58.322, 'tls_handshake_ms': 97.902, 'ttfb_ms': 182.26, 'http_latency_ms': 523.309, 'http_status_code': 200}
2026-09-02 23:01:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:01:00+07:00', 'target_id': 'google', 'rtt_ms': 49.436, 'rtt_min_ms': 48.434, 'rtt_max_ms': 50.79, 'jitter_ms': 1.513, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.53, 'tcp_connect_ms': 63.713, 'tls_handshake_ms': 105.123, 'ttfb_ms': 173.482, 'http_latency_ms': 498.568, 'http_status_code': 200}
2026-09-02 23:01:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:01:30+07:00', 'target_id': 'google', 'rtt_ms': 49.413, 'rtt_min_ms': 47.615, 'rtt_max_ms': 50.671, 'jitter_ms': 1.315, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 51.653, 'tcp_connect_ms': 68.197, 'tls_handshake_ms': 89.549, 'ttfb_ms': 185.222, 'http_latency_ms': 491.676, 'http_status_code': 200}
2026-09-02 23:02:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:02:00+07:00', 'target_id': 'google', 'rtt_ms': 49.491, 'rtt_min_ms': 48.399, 'rtt_max_ms': 50.656, 'jitter_ms': 1.425, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 52.643, 'tcp_connect_ms': 67.543, 'tls_handshake_ms': 87.858, 'ttfb_ms': 191.68, 'http_latency_ms': 528.513, 'http_status_code': 200}
2026-09-02 23:02:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:02:30+07:00', 'target_id': 'google', 'rtt_ms': 49.674, 'rtt_min_ms': 48.018, 'rtt_max_ms': 50.758, 'jitter_ms': 1.378, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.877, 'tcp_connect_ms': 73.772, 'tls_handshake_ms': 99.398, 'ttfb_ms': 178.358, 'http_latency_ms': 516.456, 'http_status_code': 200}
2026-09-02 23:03:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:03:00+07:00', 'target_id': 'google', 'rtt_ms': 48.938, 'rtt_min_ms': 47.893, 'rtt_max_ms': 49.925, 'jitter_ms': 1.303, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 45.107, 'tcp_connect_ms': 62.607, 'tls_handshake_ms': 114.469, 'ttfb_ms': 173.81, 'http_latency_ms': 504.356, 'http_status_code': 200}
2026-09-02 23:03:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:03:30+07:00', 'target_id': 'google', 'rtt_ms': 50.531, 'rtt_min_ms': 48.56, 'rtt_max_ms': 51.591, 'jitter_ms': 1.789, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 55.682, 'tcp_connect_ms': 69.393, 'tls_handshake_ms': 110.726, 'ttfb_ms': 164.947, 'http_latency_ms': 496.885, 'http_status_code': 200}
2026-09-02 23:04:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:04:00+07:00', 'target_id': 'google', 'rtt_ms': 49.581, 'rtt_min_ms': 48.995, 'rtt_max_ms': 50.187, 'jitter_ms': 0.718, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.263, 'tcp_connect_ms': 59.616, 'tls_handshake_ms': 108.066, 'ttfb_ms': 190.563, 'http_latency_ms': 543.345, 'http_status_code': 200}
2026-09-02 23:04:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:04:30+07:00', 'target_id': 'google', 'rtt_ms': 50.032, 'rtt_min_ms': 48.689, 'rtt_max_ms': 51.31, 'jitter_ms': 1.328, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 48.178, 'tcp_connect_ms': 53.267, 'tls_handshake_ms': 81.139, 'ttfb_ms': 177.01, 'http_latency_ms': 485.475, 'http_status_code': 200}
2026-09-02 23:05:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:05:00+07:00', 'target_id': 'google', 'rtt_ms': 50.258, 'rtt_min_ms': 48.652, 'rtt_max_ms': 52.422, 'jitter_ms': 1.934, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.452, 'tcp_connect_ms': 56.196, 'tls_handshake_ms': 106.653, 'ttfb_ms': 183.929, 'http_latency_ms': 502.063, 'http_status_code': 200}
2026-09-02 23:05:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:05:30+07:00', 'target_id': 'google', 'rtt_ms': 48.606, 'rtt_min_ms': 45.421, 'rtt_max_ms': 50.486, 'jitter_ms': 2.156, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 47.41, 'tcp_connect_ms': 55.678, 'tls_handshake_ms': 94.015, 'ttfb_ms': 163.492, 'http_latency_ms': 463.431, 'http_status_code': 200}
2026-09-02 23:06:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:06:00+07:00', 'target_id': 'google', 'rtt_ms': 49.203, 'rtt_min_ms': 47.957, 'rtt_max_ms': 50.226, 'jitter_ms': 1.86, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.829, 'tcp_connect_ms': 60.554, 'tls_handshake_ms': 107.722, 'ttfb_ms': 173.801, 'http_latency_ms': 506.346, 'http_status_code': 200}
2026-09-02 23:06:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:06:30+07:00', 'target_id': 'google', 'rtt_ms': 48.968, 'rtt_min_ms': 48.121, 'rtt_max_ms': 49.388, 'jitter_ms': 0.724, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 47.766, 'tcp_connect_ms': 58.169, 'tls_handshake_ms': 118.615, 'ttfb_ms': 156.588, 'http_latency_ms': 466.716, 'http_status_code': 200}
2026-09-02 23:07:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:07:00+07:00', 'target_id': 'google', 'rtt_ms': 47.729, 'rtt_min_ms': 46.647, 'rtt_max_ms': 48.988, 'jitter_ms': 1.206, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 59.305, 'tcp_connect_ms': 66.572, 'tls_handshake_ms': 109.26, 'ttfb_ms': 160.602, 'http_latency_ms': 519.381, 'http_status_code': 200}
2026-09-02 23:07:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:07:30+07:00', 'target_id': 'google', 'rtt_ms': 48.947, 'rtt_min_ms': 48.367, 'rtt_max_ms': 49.677, 'jitter_ms': 0.594, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 55.741, 'tcp_connect_ms': 63.929, 'tls_handshake_ms': 88.065, 'ttfb_ms': 185.636, 'http_latency_ms': 502.397, 'http_status_code': 200}
2026-09-02 23:08:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:08:00+07:00', 'target_id': 'google', 'rtt_ms': 49.697, 'rtt_min_ms': 47.136, 'rtt_max_ms': 51.474, 'jitter_ms': 1.446, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 54.226, 'tcp_connect_ms': 66.865, 'tls_handshake_ms': 91.976, 'ttfb_ms': 191.662, 'http_latency_ms': 531.342, 'http_status_code': 200}
2026-09-02 23:08:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:08:30+07:00', 'target_id': 'google', 'rtt_ms': 49.843, 'rtt_min_ms': 48.58, 'rtt_max_ms': 51.714, 'jitter_ms': 1.051, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 42.682, 'tcp_connect_ms': 68.318, 'tls_handshake_ms': 85.164, 'ttfb_ms': 194.338, 'http_latency_ms': 508.834, 'http_status_code': 200}
2026-09-02 23:09:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:09:00+07:00', 'target_id': 'google', 'rtt_ms': 49.023, 'rtt_min_ms': 47.88, 'rtt_max_ms': 50.4, 'jitter_ms': 1.267, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 48.225, 'tcp_connect_ms': 63.028, 'tls_handshake_ms': 103.591, 'ttfb_ms': 176.159, 'http_latency_ms': 520.974, 'http_status_code': 200}
2026-09-02 23:09:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:09:30+07:00', 'target_id': 'google', 'rtt_ms': 48.804, 'rtt_min_ms': 47.286, 'rtt_max_ms': 49.962, 'jitter_ms': 1.339, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 53.259, 'tcp_connect_ms': 68.174, 'tls_handshake_ms': 95.727, 'ttfb_ms': 146.109, 'http_latency_ms': 470.695, 'http_status_code': 200}
2026-09-02 23:10:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:10:00+07:00', 'target_id': 'google', 'rtt_ms': 48.135, 'rtt_min_ms': 46.319, 'rtt_max_ms': 49.584, 'jitter_ms': 1.859, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 59.608, 'tcp_connect_ms': 64.601, 'tls_handshake_ms': 97.21, 'ttfb_ms': 211.558, 'http_latency_ms': 562.428, 'http_status_code': 200}
2026-09-02 23:10:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:10:30+07:00', 'target_id': 'google', 'rtt_ms': 49.127, 'rtt_min_ms': 46.932, 'rtt_max_ms': 51.092, 'jitter_ms': 3.305, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 46.018, 'tcp_connect_ms': 72.121, 'tls_handshake_ms': 102.795, 'ttfb_ms': 189.884, 'http_latency_ms': 518.775, 'http_status_code': 200}
2026-09-02 23:11:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:11:00+07:00', 'target_id': 'google', 'rtt_ms': 49.775, 'rtt_min_ms': 48.486, 'rtt_max_ms': 51.059, 'jitter_ms': 1.587, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 49.632, 'tcp_connect_ms': 66.308, 'tls_handshake_ms': 108.501, 'ttfb_ms': 184.27, 'http_latency_ms': 539.429, 'http_status_code': 200}
2026-09-02 23:11:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:11:30+07:00', 'target_id': 'google', 'rtt_ms': 47.36, 'rtt_min_ms': 45.798, 'rtt_max_ms': 47.918, 'jitter_ms': 1.395, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.725, 'tcp_connect_ms': 62.925, 'tls_handshake_ms': 113.975, 'ttfb_ms': 196.18, 'http_latency_ms': 519.675, 'http_status_code': 200}
2026-09-02 23:12:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:12:00+07:00', 'target_id': 'google', 'rtt_ms': 48.392, 'rtt_min_ms': 46.895, 'rtt_max_ms': 49.351, 'jitter_ms': 1.41, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 39.067, 'tcp_connect_ms': 72.936, 'tls_handshake_ms': 89.287, 'ttfb_ms': 180.026, 'http_latency_ms': 483.995, 'http_status_code': 200}
2026-09-02 23:12:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:12:30+07:00', 'target_id': 'google', 'rtt_ms': 48.16, 'rtt_min_ms': 46.435, 'rtt_max_ms': 49.632, 'jitter_ms': 1.066, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.779, 'tcp_connect_ms': 58.932, 'tls_handshake_ms': 99.433, 'ttfb_ms': 155.332, 'http_latency_ms': 478.724, 'http_status_code': 200}
2026-09-02 23:13:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:13:00+07:00', 'target_id': 'google', 'rtt_ms': 50.251, 'rtt_min_ms': 49.634, 'rtt_max_ms': 50.96, 'jitter_ms': 0.81, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 38.949, 'tcp_connect_ms': 62.559, 'tls_handshake_ms': 96.135, 'ttfb_ms': 160.701, 'http_latency_ms': 498.452, 'http_status_code': 200}
2026-09-02 23:13:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:13:30+07:00', 'target_id': 'google', 'rtt_ms': 49.088, 'rtt_min_ms': 47.642, 'rtt_max_ms': 50.343, 'jitter_ms': 1.266, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 51.202, 'tcp_connect_ms': 68.95, 'tls_handshake_ms': 101.048, 'ttfb_ms': 190.247, 'http_latency_ms': 521.125, 'http_status_code': 200}
2026-09-02 23:14:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:14:00+07:00', 'target_id': 'google', 'rtt_ms': 47.857, 'rtt_min_ms': 46.769, 'rtt_max_ms': 48.978, 'jitter_ms': 1.067, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 55.796, 'tcp_connect_ms': 52.691, 'tls_handshake_ms': 99.935, 'ttfb_ms': 166.707, 'http_latency_ms': 480.538, 'http_status_code': 200}
2026-09-02 23:14:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:14:30+07:00', 'target_id': 'google', 'rtt_ms': 49.262, 'rtt_min_ms': 47.588, 'rtt_max_ms': 50.924, 'jitter_ms': 1.871, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 49.722, 'tcp_connect_ms': 55.189, 'tls_handshake_ms': 101.384, 'ttfb_ms': 191.344, 'http_latency_ms': 503.275, 'http_status_code': 200}
2026-09-02 23:15:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:15:00+07:00', 'target_id': 'google', 'rtt_ms': 49.571, 'rtt_min_ms': 47.416, 'rtt_max_ms': 51.861, 'jitter_ms': 3.218, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 50.363, 'tcp_connect_ms': 59.715, 'tls_handshake_ms': 106.386, 'ttfb_ms': 197.334, 'http_latency_ms': 517.239, 'http_status_code': 200}
2026-09-02 23:15:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:15:30+07:00', 'target_id': 'google', 'rtt_ms': 50.493, 'rtt_min_ms': 50.069, 'rtt_max_ms': 51.016, 'jitter_ms': 0.453, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 37.716, 'tcp_connect_ms': 54.593, 'tls_handshake_ms': 97.555, 'ttfb_ms': 183.262, 'http_latency_ms': 495.504, 'http_status_code': 200}
2026-09-02 23:16:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:16:00+07:00', 'target_id': 'google', 'rtt_ms': 49.662, 'rtt_min_ms': 49.025, 'rtt_max_ms': 49.906, 'jitter_ms': 0.298, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 53.42, 'tcp_connect_ms': 64.587, 'tls_handshake_ms': 101.686, 'ttfb_ms': 176.862, 'http_latency_ms': 496.877, 'http_status_code': 200}
2026-09-02 23:16:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:16:30+07:00', 'target_id': 'google', 'rtt_ms': 48.16, 'rtt_min_ms': 47.965, 'rtt_max_ms': 48.654, 'jitter_ms': 0.448, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 47.917, 'tcp_connect_ms': 75.608, 'tls_handshake_ms': 101.135, 'ttfb_ms': 168.308, 'http_latency_ms': 507.104, 'http_status_code': 200}
2026-09-02 23:17:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:17:00+07:00', 'target_id': 'google', 'rtt_ms': 49.255, 'rtt_min_ms': 48.71, 'rtt_max_ms': 49.831, 'jitter_ms': 0.374, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 44.281, 'tcp_connect_ms': 60.202, 'tls_handshake_ms': 101.485, 'ttfb_ms': 173.97, 'http_latency_ms': 481.576, 'http_status_code': 200}
2026-09-02 23:17:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:17:30+07:00', 'target_id': 'google', 'rtt_ms': 49.468, 'rtt_min_ms': 48.274, 'rtt_max_ms': 50.566, 'jitter_ms': 1.683, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 46.921, 'tcp_connect_ms': 56.569, 'tls_handshake_ms': 105.912, 'ttfb_ms': 186.846, 'http_latency_ms': 509.077, 'http_status_code': 200}
2026-09-02 23:18:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:18:00+07:00', 'target_id': 'google', 'rtt_ms': 48.927, 'rtt_min_ms': 47.509, 'rtt_max_ms': 50.228, 'jitter_ms': 1.322, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 40.204, 'tcp_connect_ms': 62.199, 'tls_handshake_ms': 94.923, 'ttfb_ms': 176.674, 'http_latency_ms': 470.277, 'http_status_code': 200}
2026-09-02 23:18:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:18:30+07:00', 'target_id': 'google', 'rtt_ms': 50.113, 'rtt_min_ms': 49.559, 'rtt_max_ms': 51.351, 'jitter_ms': 0.597, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 55.546, 'tcp_connect_ms': 67.973, 'tls_handshake_ms': 105.562, 'ttfb_ms': 176.069, 'http_latency_ms': 504.55, 'http_status_code': 200}
2026-09-02 23:19:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:19:00+07:00', 'target_id': 'google', 'rtt_ms': 47.965, 'rtt_min_ms': 45.774, 'rtt_max_ms': 51.741, 'jitter_ms': 1.989, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 43.456, 'tcp_connect_ms': 55.336, 'tls_handshake_ms': 99.165, 'ttfb_ms': 171.089, 'http_latency_ms': 480.331, 'http_status_code': 200}
2026-09-02 23:19:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:19:30+07:00', 'target_id': 'google', 'rtt_ms': 50.684, 'rtt_min_ms': 49.832, 'rtt_max_ms': 51.663, 'jitter_ms': 1.551, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 43.806, 'tcp_connect_ms': 64.245, 'tls_handshake_ms': 105.208, 'ttfb_ms': 183.91, 'http_latency_ms': 517.413, 'http_status_code': 200}
2026-09-02 23:20:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:20:00+07:00', 'target_id': 'google', 'rtt_ms': 49.574, 'rtt_min_ms': 48.692, 'rtt_max_ms': 50.177, 'jitter_ms': 0.786, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 48.896, 'tcp_connect_ms': 67.879, 'tls_handshake_ms': 108.407, 'ttfb_ms': 190.862, 'http_latency_ms': 522.413, 'http_status_code': 200}
2026-09-02 23:20:30,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:20:30+07:00', 'target_id': 'google', 'rtt_ms': 49.192, 'rtt_min_ms': 48.412, 'rtt_max_ms': 50.329, 'jitter_ms': 0.639, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 39.033, 'tcp_connect_ms': 67.163, 'tls_handshake_ms': 94.975, 'ttfb_ms': 197.037, 'http_latency_ms': 542.239, 'http_status_code': 200}
2026-09-02 23:21:00,000 [INFO] Da ghi: {'timestamp': '2026-09-02T23:21:00+07:00', 'target_id': 'google', 'rtt_ms': 50.483, 'rtt_min_ms': 49.733, 'rtt_max_ms': 51.722, 'jitter_ms': 0.722, 'n_sent': 4, 'n_received': 4, 'loss_rate': 0.0, 'dns_latency_ms': 52.565, 'tcp_connect_ms': 64.291, 'tls_handshake_ms': 113.141, 'ttfb_ms': 167.098, 'http_latency_ms': 516.342, 'http_status_code': 200}
